station_id,lng,lat
4307.13,-73.999922395,40.682790875
4317.05,-73.90623,40.68281
4322.06,-73.9798977971077,40.68256425759694
4325.03,-73.914957881,40.684859157
4327.09,-73.94977,40.68402
4334.02,-73.92299,40.68494
4336.01,-73.9588871,40.684557438
4339.01,-73.99441576,40.685033202
4342.04,-73.9293257,40.684886456
4345.11,-73.966029763,40.68316102
4354.05,-73.97431458,40.68539567
4354.07,-73.976325274,40.683752418
4357.01,-73.90925,40.68458
4377.04,-73.962949991,40.684953094
4380.08,-73.99917254,40.6847514
4383.06,-73.9322,40.68454
4392.04,-73.94111,40.6851532
4395.07,-73.97790759801863,40.68506807308177
4399.03,-73.91321,40.68652
4404.1,-73.986064792,40.684944272
4416.1,-73.930058956,40.687157273
4422.04,-74.00244987,40.68596673
4422.05,-74.0016256,40.68763155
4425.02,-73.935775,40.686312
4428.02,-73.97258544,40.687610626
4437.09,-73.98176059126854,40.68737247650719
4446.01,-73.990958571,40.68697989
4450.06,-73.923321009,40.687211871
4452.03,-73.95928168,40.68676793
4461.01,-73.96965301,40.687457919
4470.09,-73.97664964199066,40.68700231292619
4474.01,-73.912214279,40.688704252
4476.03,-73.947916627,40.690122008
4483.1,-73.919552922,40.688171625
4488.08,-73.99203074,40.6902375
4494.04,-73.964795351,40.688558817
4497.09,-73.9995126,40.6893952
4507.07,-73.90506,40.68906
4510.04,-73.942072511,40.689507723
4513.06,-73.981013,40.689888
4519.04,-73.951371789,40.690756798
4534.06,-73.9277,40.6904
4543.07,-73.9365,40.68995
4550.05,-73.909592152,40.689301968
4553.04,-73.945237279,40.691280961
4565.07,-73.992083549,40.690949202
4576.11,-73.932260036,40.692013502
4582.08,-73.903948903,40.690568924
4587.02,-73.97877,40.69178
4590.01,-74.01486575603485,40.69231660719192
4596.05,-73.9842844,40.69221589
4600.09,-73.921647906,40.691482306
4614.04,-73.9999786,40.69165183
4620.02,-73.97178913,40.69308257
4628.05,-73.9813018,40.69196566
4637.06,-73.989611983,40.692793965
4645.09,-73.99595065,40.69512845
4651.02,-73.968896,40.693261
4654.01,-73.903073549,40.695232153
4656.03,-73.939942122,40.693415046
4663.02,-73.909782052,40.693975568
4663.06,-73.911606789,40.695510864
4665.02,-73.946238995,40.694233775
4672.01,-73.9196,40.69543
4677.01,-73.990209103,40.695647955
4677.06,-73.9923272,40.6942715
4680.05,-73.928187132,40.695027232
4683.02,-73.962292075,40.693628788
4697.01,-73.943605304,40.696206927
4700.06,-73.97780776,40.696098208
4707.03,-73.94954908,40.69539817
4707.04,-73.952590108,40.695288062
4713.01,-73.922916412,40.696701527
4715.01,-73.957948685,40.694507957
4727.06,-73.900643229,40.696582556
4729.01,-73.93749892700001,40.696794391
4735.03,-73.90904,40.69811
4735.16,-73.90674,40.6972
4756.04,-73.997178,40.698458
4765.07,-73.90271,40.69812
4771.07,-73.97659874,40.697890878
4775.01,-73.912746549,40.698068619
4781.03,-73.98476437,40.69766564
4798.02,-73.897908449,40.699193478
4804.02,-73.97141,40.69985
4807.02,-73.907521367,40.700598478
4812.04,-73.979827,40.699569
4816.05,-73.91516,40.69905
4818.02,-73.953322291,40.699137807
4821.03,-73.985985994,40.70017159
4821.06,-73.98975563,40.699933767
4821.1,-73.98869812488556,40.70076308326151
4830.02,-73.894141674,40.70059073
4837.03,-73.902002454,40.699728727
4840.06,-73.939198017,40.700996757
4856.05,-73.917975664,40.701134324
4862.04,-73.890536308,40.701248884
4880.11,-73.90625,40.70183
4883.03,-73.943763256,40.701673388
4889.06,-74.013942,40.701907
4890.11,-73.91422,40.70113
4895.15,-73.99714471666667,40.71099076666667
4903.08,-73.993807554,40.702754855
4904.03,-73.89292872,40.702012062
4906.07,-73.92997,40.702997
4912.1,-73.90145,40.70229
4914.03,-73.936615467,40.700869322
4920.13,-74.010981679,40.701806784
4921.04,-73.908535004,40.701430321
4927.04,-73.982518196,40.702295303
4931.05,-73.918151379,40.703473449
4933.03,-73.953302264,40.702725768
4939.07,-73.923769,40.702013
4945.06,-73.895480514,40.703008771
4947.04,-73.933233261,40.702779889
4954.07,-73.90408,40.70408
4956.02,-73.940636,40.7031724
4962.08,-74.01167797,40.70365182
4963.13,-73.91053319,40.704668999
4968.03,-73.98469090461731,40.70296934155272
4990.02,-73.970888257,40.705365181
4993.02,-74.00926027,40.7047177
4993.13,-74.007867872715,40.70336686695866
4994.1,-73.907504797,40.704154849
5001.08,-74.01677685,40.70569254
5004.02,-73.94976519,40.70538077
5024.1,-74.005515456,40.706867695
5025.02,-73.90245,40.70555
5033.01,-74.01321887969969,40.705945132708806
5034.03,-73.909569979,40.705548286
5036.06,-73.946417332,40.705935597
5043.06,-73.919457674,40.706420898
5045.05,-73.954576969,40.706963658
5053.01,-73.961241,40.706732
5057.09,-73.89549,40.70809
5065.04,-74.007230639,40.708684325
5065.1,-74.007525682,40.707043409
5066.03,-73.906253457,40.706858158
5068.02,-73.940010667,40.707710981
5074.08,-73.91092,40.70793
5093.01,-73.96408963,40.70853074
5097.02,-73.901759744,40.708867073
5099.03,-73.935836911,40.707063794
5105.01,-74.010536909,40.708346605
5114.06,-74.01713445,40.70834698
5114.08,-74.016538,40.709957
5125.03,-73.960766792,40.710335135
5128.04,-73.996776462,40.71124208
5138.03,-73.903000593,40.711143613
5148.03,-73.94705951213837,40.7103685423523
5159.07,-73.991337419,40.710036159
5160.01,-73.890976667,40.71226871
5170.01,-73.93372,40.710681
5175.08,-74.009497404,40.711109996
5176.04,-73.90525,40.7107
5181.04,-73.979217291,40.712267756
5184.08,-74.014965177,40.711601019
5187.03,-73.95141312,40.71167351
5190.07,-73.987629771,40.712653041
5190.09,-73.98672603070736,40.711471394469264
5195.06,-73.959610581,40.710662007
5198.04,-73.99400398,40.71076228
5199.01,-73.89397,40.7123
5207.01,-74.00469017,40.712676644
5216.04,-74.010107398,40.712993979
5219.05,-73.9459867,40.713532
5225.02,-73.91873,40.71246
5230.02,-73.99009689688683,40.71332151208186
5241.02,-73.93323,40.71429
5248.05,-73.903037071,40.713880181
5257.01,-73.914003968,40.714373469
5259.06,-73.9491033554077,40.71335226222875
5267.09,-73.95739,40.71469
5273.01,-73.927993417,40.714114785
5288.12,-74.01122331619263,40.71485150526252
5297.02,-74.016625524,40.715271592
5303.06,-73.987014055,40.715693474
5303.08,-73.98990025,40.71427487
5321.08,-73.9020679,40.716967821
5326.06,-73.976330638,40.717852116
5332.1,-73.94821286201477,40.71638031973561
5335.07,-73.98417055606842,40.71511871996496
5348.02,-73.96306479,40.717002392
5351.03,-73.999866128,40.716082573
5351.07,-73.999921203,40.717445016
5354.01,-73.936313272,40.716446757
5359.12,-74.009550691,40.717173219
5359.13,-73.96940396666666,40.7474513
5368.03,-74.016042233,40.717435956
5379.09,-73.958708763,40.71892488
5382.06,-73.996056318,40.718902826
5382.07,-73.993343234,40.717605948
5388.01,-73.965673566,40.716702819
5400.05,-74.0090009,40.71870987
5403.04,-73.94485918,40.7169811
5403.05,-73.94500379,40.71929301
5406.04,-73.98178024,40.71926081
5411.07,-73.952376842,40.719113111
5411.08,-73.955294967,40.718335152
5414.07,-73.991459608,40.719413877
5419.04,-73.961501,40.718389
5422.04,-73.99973337,40.71910537
5422.09,-73.99879,40.72028
5430.08,-74.00666661,40.71911552
5430.1,-74.005095959,40.719743609
5433.03,-73.942230582,40.719056845
5433.04,-73.93948,40.71882
5436.09,-73.97793172,40.72082834
5442.09,-73.94844,40.72084
5445.02,-73.985326886,40.720687151
5453.05,-73.99266288,40.71893904
5453.06,-73.99451673,40.72070837
5458.02,-73.963865,40.719876
5470.02,-74.008396268,40.71988225
5473.03,-73.945287943,40.721588016
5473.06,-73.94191134,40.721072674
5476.03,-73.980994225,40.720964432
5484.09,-73.989101648,40.721809745
5489.04,-73.95921930670738,40.72248188638219
5489.06,-73.959,40.72054
5492.05,-73.997365355,40.721978068
5500.02,-74.002538443,40.721778274
5501.06,-73.902958751,40.721515298
5506.1,-73.975671411,40.723778248
5510.02,-73.908570766,40.722482204
5510.05,-73.912366152,40.722378135
5515.02,-73.98368779,40.72217444
5523.02,-73.991364002,40.722287059
5532.01,-73.99949601,40.72362738
5542.04,-73.94308,40.72325
5545.01,-73.979099512,40.72438705
5545.04,-73.980054975,40.723077536
5548.01,-73.912433505,40.72414732
5550.09,-73.949825764,40.723929524
5558.04,-73.957078218,40.722730517
5561.06,-73.995572329,40.724695563
5569.07,-74.003295541,40.723055482
5570.04,-73.89967,40.72353
5572.07,-73.9368,40.72532
5575.08,-73.974159598,40.725711346
5579.04,-73.909272075,40.726155639
5581.01,-73.944248676,40.72558105
5584.05,-73.981424689,40.725237966
5593.04,-73.98978041,40.7262807
5610.09,-74.00473,40.72431
5611.04,-73.90417,40.72558
5613.04,-73.94173,40.72577
5616.01,-73.977779746,40.725267529
5616.08,-73.976970196,40.727276325
5633.04,-73.95621,40.72606
5636.13,-73.99213135242462,40.72486122254819
5653.12,-74.0076532959938,40.72583996792375
5659.11,-73.979764938,40.727615237
5666.04,-73.9530375,40.726975203
5669.1,-73.987271667,40.728517652
5669.12,-73.988052964,40.727163434
5679.08,-73.995100141,40.726287603
5687.04,-74.00297088,40.72710258
5696.03,-74.01129573583603,40.7277140777778
5709.03,-73.955099225,40.727494597
5712.03,-73.99075269699097,40.72951496224949
5712.12,-73.991107464,40.727741599
5721.07,-74.000145674,40.728150487
5721.14,-73.998140454,40.729104996
5730.08,-74.008569837,40.728853703
5746.14,-73.984496951,40.729556799
5752.07,-73.95779,40.72906
5763.03,-74.00214988,40.73038599
5764.02,-73.900259018,40.731483579
5772.05,-74.008105874,40.731106997
5779.09,-73.980602026,40.729511976
5779.11,-73.980600715,40.73021698
5788.12,-73.98886621,40.732501149
5788.16,-73.98849,40.73127
5797.01,-73.998268723,40.73252821
5805.05,-74.006798148,40.731762767
5805.07,-74.003708005,40.73205781
5806.01,-73.901567459,40.731776118
5826.02,-73.954913974,40.732446909
5851.01,-73.943958521,40.732211828
5854.1,-73.97898383438587,40.732339777151054
5860.02,-73.951983571,40.734038115
5863.07,-73.986886978,40.734203696
5878.02,-73.866250515,40.734804392
5880.02,-74.002888441,40.733964324
5883.06,-73.937790275,40.73450911
5896.01,-73.98372530937195,40.73431166276575
5905.14,-73.991888165,40.734717965
5914.08,-74.000271,40.735238
5917.02,-73.93478840589523,40.73565914819229
5920.03,-73.86752,40.73628
5922.07,-74.004747272,40.735404253
5922.08,-74.006113648,40.736617446
5923.02,-73.90387,40.73568
5938.01,-73.984590411,40.736415744
5953.03,-73.86415,40.73727
5955.12,-74.000939,40.735918
5956.05,-73.900662303,40.737053871
5964.01,-74.00859207,40.7361967
5971.08,-73.98205027,40.73587678
5977.01,-73.95284,40.73555
5980.07,-73.989843011,40.736906052
5983.04,-73.922628045,40.737966657
5989.02,-73.99642959237099,40.738046142482766
5992.02,-73.93024072051048,40.73781699881193
5997.1,-74.00558933615685,40.73752993301071
6005.04,-73.873258471,40.736774087
6013.12,-73.98509,40.73795
6020.02,-73.852539182,40.739260197
6025.08,-73.927446246,40.738132
6030.04,-73.999755144,40.737724543
6030.06,-73.99931783,40.73935542
6037.02,-73.86900425,40.739206195
6056.02,-73.88553,40.73856
6058.08,-73.921378732,40.739370823
6062.03,-73.8565,40.74046
6064.08,-73.99456405,40.73971301
6067.01,-73.9288975,40.740327597
6070.05,-73.863420248,40.738918662
6076.02,-73.937999,40.7413272
6079.03,-73.975316167,40.741437554
6090.03,-73.880316734,40.741013765
6092.01,-73.916942716,40.740921736
6096.01,-73.853479981,40.74093318
6098.02,-73.990882754,40.73974669
6099.02,-73.888549089,40.741177797
6101.11,-73.923917651,40.739811778
6105.02,-73.860098124,40.73982811
6107.08,-73.998593688,40.74083209
6115.06,-74.0052741765976,40.74005708567285
6115.09,-74.00731647,40.742593884
6116.03,-73.90273,40.74091
6119.01,-73.942795157,40.74120307
6122.09,-73.97792542,40.741943836
6128.04,-73.948881388,40.742517829
6131.12,-73.987006068,40.742408395
6137.04,-73.9566,40.7423737
6138.02,-73.854040265,40.742233038
6140.05,-73.99415556,40.74173969
6143.05,-73.926609039,40.742219567
6146.01,-73.86226,40.74278
6155.03,-73.872709155,40.742406964
6157.04,-74.00831580162048,40.74198159994023
6164.09,-73.98215353488922,40.74311555376486
6165.06,-73.877976418,40.742631435
6167.03,-73.91395,40.7429
6170.02,-73.95411749,40.74232744
6173.08,-73.988970876,40.742552042
6176.11,-73.924320459,40.743482828
6179.07,-73.95960688591003,40.74336608027021
6183.03,-73.89584,40.7428
6185.07,-73.93172398209572,40.7443653191867
6190.08,-74.00366443,40.74317449
6197.11,-73.97711,40.74299
6198.03,-73.873909831,40.74461019
6203.02,-73.94733276,40.74524768
6209.05,-73.91728967428207,40.7448062877224
6209.08,-73.91857934,40.743591189
6212.08,-73.962970734,40.7191329
6213.01,-73.855770469,40.743788719
6215.07,-73.990697742,40.745154142
6216.01,-73.890834928,40.743341088
6218.04,-73.92601,40.74431
6224.03,-73.99915362,40.74475148
6224.05,-74.000071168,40.743662715
6224.06,-73.998028517,40.745781422
6230.04,-73.971330404,40.743905067
6233.05,-74.00681753,40.74334935
6240.05,-73.87755692,40.746156096
6245.08,-73.95078361,40.745870829
6247.06,-73.993915,40.746647
6249.02,-73.885150313,40.745881796
6251.06,-73.921804786,40.74521482
6255.02,-73.855770588,40.745378733
6257.03,-73.99529885,40.74487634
6258.02,-73.89372,40.74751
6264.06,-73.864170313,40.745957255
6266.06,-74.002125978,40.745358467
6267.08,-73.89915,40.74589
6276.02,-73.909265757,40.746615767
6278.05,-73.945830584,40.745453477
6280.12,-73.981694937,40.74542594
6286.02,-73.954161525,40.747235537
6287.02,-73.852782965,40.746069551
6289.06,-73.988405347,40.746148825
6290.06,-73.888214469,40.745581627
6290.13,-73.886708736,40.747140169
6297.07,-73.996261954,40.748015881
6298.04,-73.89650255441666,40.74694504524519
6303.01,-73.971165061,40.747303367
6306.01,-74.005173802,40.745663881
6319.03,-73.946717381,40.747989774
6319.07,-73.948057532,40.747369766
6322.01,-73.984960079,40.747948527
6323.04,-73.88204,40.74797
6323.11,-73.88322,40.74638
6325.01,-73.9208248257637,40.74692675687384
6331.01,-73.9916,40.749156
6332.06,-73.89172,40.74908
6337.09,-73.862847805,40.748676062
6345.08,-73.974086165,40.74808538
6346.02,-73.870541334,40.749348283
6352.01,-73.9432635,40.74718234
6361.03,-73.9521,40.74966
6364.1,-73.988260627,40.749282718
6365.1,-73.886976838,40.749448061
6374.05,-73.89451,40.7488
6382.05,-74.003010392,40.749776721
6383.06,-73.902695775,40.74954474
6392.02,-73.90899,40.74891
6395.01,-73.945849776,40.750626802
6398.06,-73.98338988,40.75038009
6401.03,-73.918172836,40.749464393
6405.03,-73.854602695,40.749583364
6408.08,-73.891095161,40.75079155
6416.06,-73.99839279,40.7500727
6417.11,-73.8974334,40.749521732
6422.09,-73.972280502,40.751207352
6425.04,-74.005226,40.751396
6429.01,-73.94073717,40.75110165
6432.1,-73.978989482,40.752241135
6432.11,-73.978326,40.750756
6435.02,-73.915026,40.751555
6435.03,-73.913566709,40.749921799
6438.04,-73.94780457,40.752012253
6441.01,-73.987635136,40.751176715
6441.02,-73.98753523,40.75172632
6441.06,-73.98770570755005,40.75227093837409
6448.07,-73.855683684,40.751422644
6450.12,-73.993701696,40.75166595
6451.07,-73.89236,40.75297
6453.02,-73.929737,40.752443
6459.07,-74.002675772,40.752700329
6462.05,-73.938114524,40.753576994
6464.09,-73.974996,40.752643
6468.01,-73.90799,40.75098
6474.11,-73.981134534,40.75221014
6483.06,-73.989539,40.752149
6492.04,-73.99937599897385,40.75377336836039
6498.09,-73.96784384,40.75206862
6502.01,-73.90585,40.75326
6505.09,-73.939991,40.752474
6509.07,-73.875364542,40.752854228
6517.08,-73.98455,40.75492
6518.08,-73.884338856,40.753940463
6520.06,-73.919543,40.754139
6520.07,-73.920603,40.753091
6526.05,-73.99177,40.75461
6532.06,-73.96595192,40.754627228
6538.11,-73.93367,40.75473
6551.02,-73.980327368,40.754767656
6551.11,-73.979169607,40.753376126
6560.01,-73.986673474,40.754945993
6560.14,-73.988105297,40.754837394
6560.15,-73.986939073,40.753409863
6561.01,-73.88604,40.75374
6569.07,-73.99516761302948,40.75462324029105
6569.09,-73.996315122,40.754122853
6570.06,-73.894710898,40.754743457
6572.08,-73.929289222,40.756423116
6576.07,-73.86621,40.75584
6587.04,-73.911397576,40.755232096
6594.02,-73.88266,40.75601
6602.03,-73.990139365,40.756364107
6608.09,-73.964255095,40.756186366
6611.07,-73.999591827,40.756906033
6612.09,-73.896001816,40.756732225
6614.01,-73.932774663,40.757101655
6617.02,-73.968738675,40.757813454
6617.09,-73.97048568700001,40.757789612
6621.06,-73.904677391,40.757323623
6626.01,-73.97805914282799,40.75724567911726
6626.11,-73.979106784,40.758137703
6627.12,-73.87504,40.7564
6629.06,-73.912734389,40.755755186
6638.01,-73.921551943,40.756925106
6644.07,-73.994485378,40.758804083
6644.08,-73.99410143494606,40.756403523272496
6645.06,-73.892365336,40.757057071
6650.07,-73.96603308,40.75797322
6654.05,-73.901432395,40.757549047
6656.05,-73.9391224,40.7576314
6659.01,-73.972261786,40.757315516
6659.03,-73.97402311,40.7597108
6660.05,-73.86976,40.75896
6660.07,-73.872292757,40.757218838
6662.01,-73.909831,40.758057
6662.09,-73.90769943594933,40.75767234025041
6664.05,-73.945248008,40.75744307
6667.04,-73.98255,40.758397
6668.06,-73.878258944,40.758302689
6670.03,-73.9166368,40.7577284
6676.02,-73.988718629,40.75913918
6677.03,-73.88681519,40.757576227
6682.03,-73.96226227283478,40.75892386377695
6682.08,-73.959223,40.759107
6683.01,-73.857680082,40.757914662
6700.01,-73.976758718,40.760049939
6700.14,-73.978326559,40.759740591
6701.05,-73.875301003,40.758731008
6708.04,-73.985607266,40.760903358
6709.01,-73.88431,40.75947
6709.05,-73.882067442,40.759604812
6717.06,-73.9912551,40.76019252
6723.1,-73.962908745,40.75914228
6724.01,-73.862220287,40.759916902
6727.02,-73.897253394,40.76014328
6729.02,-73.936396241,40.760045409
6732.01,-73.972628,40.761573
6733.01,-73.87042,40.76196
6740.1,-73.980147243,40.760582566
6743.06,-73.914425611,40.759607553
6747.06,-73.988045216,40.762294292
6748.04,-73.886386633,40.761006713
6753.08,-73.960685492,40.761063695
6756.01,-73.994629741,40.760203838
6756.05,-73.996975,40.762009
6762.02,-73.9671067,40.761007309
6766.03,-73.902534,40.762507
6771.13,-73.977242,40.761865
6772.11,-73.873275995,40.760939598
6779.05,-73.98268129,40.76344058
6793.01,-73.86035,40.76138
6798.01,-73.9342862,40.7628138
6806.06,-73.939930558,40.763138652
6809.07,-73.9773947,40.763487935
6814.01,-73.95537471666667,40.74437271666667
6816.07,-73.985229611,40.763777375
6817.15,-73.884075642,40.763298035
6819.15,-73.920797825,40.763102055
6822.09,-73.958122373,40.765049577
6824.07,-73.99301222,40.76269882
6825.03,-73.89156,40.76428
6827.11,-73.9286471,40.7633589
6830.02,-73.96478188,40.763598084
6836.07,-73.936551571,40.763917685
6839.1,-73.97371465,40.7643971
6840.02,-73.87171,40.76454
6847.02,-73.982583761,40.765268803
6848.04,-73.8812,40.76424
6850.01,-73.915908813,40.764039993
6854.05,-73.98917958140373,40.76360467795863
6857.09,-73.923906684,40.764665961
6860.12,-73.962281346,40.764984846
6873.01,-73.939858437,40.765255213
6877.05,-73.875657797,40.76627934
6887.03,-73.91811579465866,40.76547569244953
6889.12,-73.953566313,40.76687336
6890.01,-73.990532041,40.766773939
6893.1,-73.926622391,40.765875101
6901.01,-73.934565067,40.766821742
6904.06,-73.971518,40.766368
6913.03,-73.87792623,40.765855551
6915.02,-73.9136695,40.7656251
6920.03,-73.986927152,40.765811324
6925.09,-73.958507061,40.768547535
6926.01,-73.993940949,40.76730001
6929.01,-73.928729177,40.766581297
6932.14,-73.965896845,40.767825007
6932.15,-73.966627479,40.768907547
6935.01,-73.900972605,40.769212484
6941.03,-73.873329401,40.768186688
6948.1,-73.98169333,40.76695317
6951.03,-73.91729939,40.767177463
6955.01,-73.988792419,40.768326163
6955.05,-73.992258549,40.768103361
6958.06,-73.924890399,40.768810868
6960.12,-73.961094141,40.769009471
6969.08,-73.968333006,40.76816988
6978.04,-73.87587,40.7702
6981.16,-73.912054181,40.770234942
6998.08,-73.96409422159195,40.77118287540658
7009.02,-73.907691121,40.77140522
7014.12,-73.981809735,40.770272136
7023.04,-73.988028407,40.770430446
7023.09,-73.986906648,40.771357417
7026.08,-73.9246145,40.7713615
7028.04,-73.96060712,40.7699426
7032.02,-73.893699408,40.770271301
7034.09,-73.93159255385399,40.77171710520828
7039.03,-73.903659821,40.771079421
7052.01,-73.982590199,40.771606445
7062.07,-73.92743647098541,40.772768286288304
7066.01,-73.896849,40.772899
7074.01,-73.906227708,40.772547603
7079.06,-73.97782542,40.7734066
7082.14,-73.913701415,40.773286223
7084.12,-73.94976449,40.772823811
7092.06,-73.958624601,40.773109794
7100.07,-73.966903567,40.772714496
7116.04,-73.98266566,40.77492513
7121.13,-73.95197331905365,40.77377781072322
7123.04,-73.98918695747852,40.77515953434235
7128.08,-73.962334871,40.773728251
7137.04,-73.903787,40.774798
